id,success,n_itineraries,duration,walkDistance,transfers,transitTime,waitingTime,modes
141,True,3,1015,766.4196090114688,0,373,2,"[['WALK', 447, 530], ['BUS', 373, 1519], ['WALK', 193, 235]]"
142,True,3,1442,602.9092706699712,0,942,2,"[['WALK', 193, 238], ['TRAM', 942, 3184], ['WALK', 305, 364]]"
143,True,3,810,634.5096165333957,0,282,2,"[['WALK', 98, 113], ['TRAM', 282, 1142], ['WALK', 428, 520]]"
144,True,3,1908,1171.3451202943593,2,816,163,"[['WALK', 102, 117], ['BUS', 526, 3264], ['WALK', 125, 163], ['SUBWAY', 107, 1727], ['WALK', 225, 296], ['BUS', 183, 1199], ['WALK', 477, 594]]"
145,True,3,982,780.3302255497048,0,308,2,"[['WALK', 338, 383], ['TRAM', 308, 1411], ['WALK', 334, 396]]"
146,True,3,1644,1379.6901353253058,0,503,2,"[['WALK', 404, 496], ['TRAM', 503, 1838], ['WALK', 735, 882]]"
147,True,3,811,798.110105252119,0,143,2,"[['WALK', 202, 232], ['TRAM', 143, 611], ['WALK', 464, 564]]"
148,True,3,1794,800.4855939724556,1,878,245,"[['WALK', 478, 552], ['SUBWAY', 236, 2796], ['WALK', 151, 197], ['TRAM', 642, 2636], ['WALK', 42, 49]]"
149,True,3,1412,753.4295112732099,0,799,2,"[['WALK', 75, 80], ['TRAM', 799, 2618], ['WALK', 536, 673]]"
150,True,3,2184,480.4080526292864,1,1777,27,"[['WALK', 175, 219], ['BUS', 1537, 7592], ['WALK', 118, 153], ['BUS', 240, 1536], ['WALK', 87, 107]]"
851,True,3,1205,787.3106240537089,0,577,2,"[['WALK', 363, 448], ['TRAM', 577, 1930], ['WALK', 263, 338]]"
852,True,3,1000,745.8348195399074,0,374,2,"[['WALK', 578, 699], ['TRAM', 374, 1427], ['WALK', 46, 45]]"
853,True,3,806,457.96309021471933,0,402,2,"[['WALK', 105, 116], ['TRAM', 402, 1549], ['WALK', 297, 340]]"
854,True,3,2694,1537.1203533692176,1,1091,368,"[['WALK', 896, 1093], ['SUBWAY', 230, 2836], ['WALK', 178, 233], ['TRAM', 861, 3008], ['WALK', 161, 209]]"
855,True,3,2293,710.0952180406853,0,1723,2,"[['WALK', 211, 265], ['BUS', 1723, 8378], ['WALK', 357, 444]]"
856,True,3,2023,75.0214586423102,1,1627,320,"[['WALK', 56, 50], ['TRAM', 376, 1757], ['TRAM', 1251, 4709], ['WALK', 20, 24]]"
857,True,3,1842,462.4331278082189,0,1437,2,"[['WALK', 116, 132], ['TRAM', 1437, 5754], ['WALK', 287, 330]]"
858,True,3,866,1004.7316240520958,0,43,2,"[['WALK', 101, 126], ['BUS', 43, 321], ['WALK', 720, 877]]"
859,True,3,978,605.3258270586075,0,477,2,"[['WALK', 149, 190], ['TRAM', 477, 1814], ['WALK', 350, 414]]"
860,True,3,2657,2009.4250601463727,1,1100,8,"[['WALK', 911, 1189], ['BUS', 540, 3182], ['WALK', 234, 307], ['BUS', 560, 3478], ['WALK', 404, 512]]"
861,True,1,111,133.73018796911208,0,0,0,"[['WALK', 111, 133]]"
862,True,3,1963,938.9400751724789,1,984,185,"[['WALK', 422, 471], ['SUBWAY', 102, 1354], ['WALK', 151, 197], ['TRAM', 882, 3593], ['WALK', 221, 268]]"
863,True,3,1893,760.881180445572,0,1274,2,"[['WALK', 70, 82], ['BUS', 1274, 7360], ['WALK', 547, 677]]"
864,True,3,1632,539.9954962358098,1,1113,85,"[['WALK', 57, 68], ['TRAM', 498, 1841], ['WALK', 115, 149], ['BUS', 615, 2513], ['WALK', 262, 321]]"
865,True,3,1855,1807.6470300538253,0,342,2,"[['WALK', 809, 944], ['TRAM', 342, 1089], ['WALK', 702, 862]]"
866,True,3,696,231.71270676263518,0,498,2,"[['WALK', 69, 75], ['TRAM', 498, 1756], ['WALK', 127, 156]]"
867,True,3,1605,735.2843984894839,0,1016,2,"[['WALK', 409, 525], ['TRAM', 1016, 3976], ['WALK', 178, 209]]"
868,True,3,1891,1140.355789469948,1,813,184,"[['WALK', 382, 485], ['SUBWAY', 573, 6011], ['WALK', 131, 170], ['BUS', 240, 1398], ['WALK', 381, 484]]"
869,True,3,1270,471.6307969854212,0,863,2,"[['WALK', 213, 227], ['BUS', 863, 4022], ['WALK', 192, 243]]"
870,True,3,2046,1495.1778947140008,0,791,2,"[['WALK', 1058, 1257], ['BUS', 791, 3710], ['WALK', 195, 237]]"
871,True,3,1497,1316.494045100906,0,423,2,"[['WALK', 888, 1091], ['TRAM', 423, 1753], ['WALK', 184, 224]]"
872,True,3,541,282.84878946833464,0,297,2,"[['WALK', 108, 136], ['TRAM', 297, 1305], ['WALK', 134, 146]]"
873,True,3,2946,294.1020225512598,1,2660,37,"[['WALK', 186, 226], ['BUS', 1198, 8038], ['TRAM', 1462, 5850], ['WALK', 63, 67]]"
874,True,3,2038,645.5763157837845,1,1362,159,"[['WALK', 186, 221], ['TRAM', 1080, 3180], ['WALK', 143, 186], ['TRAM', 282, 1885], ['WALK', 188, 236]]"
875,True,3,942,417.8995488650962,0,582,2,"[['WALK', 241, 292], ['BUS', 582, 2411], ['WALK', 117, 125]]"
876,True,3,1119,1048.137135325305,0,255,2,"[['WALK', 466, 573], ['TRAM', 255, 808], ['WALK', 396, 474]]"
877,True,3,1132,1407.756172920419,0,0,0,"[['WALK', 1132, 1407]]"
878,True,3,1678,1093.4509022407672,0,762,2,"[['WALK', 701, 824], ['TRAM', 762, 3645], ['WALK', 213, 268]]"
879,True,3,1657,1341.9718045008945,0,583,2,"[['WALK', 699, 868], ['TRAM', 583, 2070], ['WALK', 373, 473]]"
880,True,3,2391,884.6875413415562,1,1568,92,"[['WALK', 433, 536], ['TRAM', 1065, 4230], ['WALK', 42, 53], ['TRAM', 503, 1729], ['WALK', 256, 295]]"
881,True,3,654,746.5339548813464,0,37,2,"[['WALK', 545, 658], ['BUS', 37, 283], ['WALK', 70, 87]]"
882,True,3,1983,1094.596135325306,1,931,151,"[['WALK', 788, 950], ['SUBWAY', 576, 6153], ['WALK', 71, 90], ['BUS', 355, 2180], ['WALK', 42, 53]]"
883,True,3,409,369.0694661593968,0,88,2,"[['WALK', 131, 144], ['TRAM', 88, 419], ['WALK', 188, 224]]"
884,True,3,2072,513.1144436065237,1,1412,260,"[['WALK', 173, 221], ['BUS', 885, 3625], ['BUS', 527, 2547], ['WALK', 227, 291]]"
885,True,3,715,689.5140075090195,0,136,2,"[['WALK', 198, 224], ['TRAM', 136, 610], ['WALK', 379, 464]]"
886,True,3,2642,532.3307067594085,1,2082,112,"[['WALK', 191, 222], ['TRAM', 174, 794], ['WALK', 43, 53], ['TRAM', 1908, 7728], ['WALK', 214, 256]]"
887,True,3,1715,832.4387593903081,1,883,149,"[['WALK', 224, 262], ['BUS', 301, 1069], ['WALK', 51, 65], ['BUS', 582, 2830], ['WALK', 408, 504]]"
888,True,3,1983,1127.4789624000462,1,1062,42,"[['WALK', 155, 198], ['FERRY', 300, 437], ['WALK', 560, 741], ['TRAM', 762, 2343], ['WALK', 164, 187]]"
889,True,3,1252,662.1354586310167,0,426,242,"[['WALK', 287, 329], ['SUBWAY', 426, 4206], ['WALK', 297, 331]]"
890,True,3,783,635.3275037561233,0,280,2,"[['WALK', 195, 240], ['TRAM', 280, 1244], ['WALK', 306, 395]]"
891,True,3,1982,455.23260150083587,0,1615,2,"[['WALK', 138, 172], ['TRAM', 1615, 6275], ['WALK', 227, 282]]"
892,True,3,612,464.4519473610335,0,214,2,"[['WALK', 264, 306], ['TRAM', 214, 1058], ['WALK', 132, 157]]"
893,True,3,1589,771.7275187886829,0,958,2,"[['WALK', 242, 290], ['TRAM', 958, 3857], ['WALK', 387, 480]]"
894,True,3,2316,1094.2019849561466,1,1437,8,"[['WALK', 190, 232], ['TRAM', 1081, 3912], ['WALK', 149, 195], ['TRAM', 356, 1415], ['WALK', 532, 666]]"
895,True,3,1811,421.9162180406853,1,1400,70,"[['WALK', 77, 83], ['TRAM', 1028, 4903], ['WALK', 109, 141], ['BUS', 372, 1761], ['WALK', 155, 197]]"
896,True,3,1070,732.3599699139069,0,462,2,"[['WALK', 157, 170], ['TRAM', 462, 2022], ['WALK', 449, 561]]"
897,True,3,2159,660.2522857041445,1,1584,20,"[['WALK', 476, 569], ['TRAM', 942, 3779], ['TRAM', 642, 2607], ['WALK', 79, 90]]"
898,True,3,1468,1031.2942781870584,1,462,178,"[['WALK', 477, 594], ['SUBWAY', 240, 2093], ['WALK', 214, 280], ['BUS', 222, 1650], ['WALK', 137, 155]]"
899,True,3,802,810.1890150309466,0,151,2,"[['WALK', 573, 722], ['TRAM', 151, 556], ['WALK', 76, 87]]"
900,True,3,934,449.603195482972,0,567,2,"[['WALK', 233, 286], ['BUS', 567, 2843], ['WALK', 132, 162]]"
601,True,3,3084,2394.944902243993,1,1088,114,"[['WALK', 1559, 1995], ['BUS', 720, 7348], ['WALK', 128, 167], ['BUS', 368, 2216], ['WALK', 195, 231]]"
602,True,3,2077,747.9431202911322,1,1421,39,"[['WALK', 204, 244], ['TRAM', 1232, 3836], ['WALK', 143, 186], ['TRAM', 189, 1303], ['WALK', 270, 316]]"
603,True,3,670,527.7059623984336,0,212,2,"[['WALK', 166, 170], ['TRAM', 212, 1017], ['WALK', 290, 356]]"
604,True,3,1839,458.57514284884553,1,1149,300,"[['WALK', 79, 89], ['SUBWAY', 87, 1267], ['WALK', 125, 162], ['TRAM', 1062, 4549], ['WALK', 186, 205]]"
605,True,3,1752,534.9874210455838,1,1302,7,"[['WALK', 107, 119], ['BUS', 540, 4155], ['WALK', 235, 308], ['TRAM', 762, 2343], ['WALK', 101, 106]]"
606,True,3,1383,632.729714276495,0,847,2,"[['WALK', 213, 242], ['BUS', 847, 4244], ['WALK', 321, 389]]"
607,True,3,2357,917.2157368309821,0,1601,2,"[['WALK', 514, 633], ['TRAM', 1601, 5416], ['WALK', 240, 283]]"
608,True,3,1800,709.5558872049803,0,1187,2,"[['WALK', 311, 377], ['TRAM', 1187, 4700], ['WALK', 300, 331]]"
609,True,3,1333,440.13882706183443,1,805,161,"[['WALK', 144, 174], ['SUBWAY', 62, 738], ['WALK', 88, 113], ['TRAM', 743, 2878], ['WALK', 135, 151]]"
610,True,3,2321,1396.272654120442,0,1168,2,"[['WALK', 455, 558], ['TRAM', 1168, 6095], ['WALK', 696, 837]]"
611,True,3,847,633.6857819447946,0,311,2,"[['WALK', 172, 199], ['TRAM', 311, 1303], ['WALK', 362, 434]]"
612,True,3,1711,1667.8932330684054,0,369,2,"[['WALK', 421, 508], ['BUS', 369, 1462], ['WALK', 919, 1159]]"
613,True,3,1357,1193.8446992390952,0,388,2,"[['WALK', 797, 988], ['TRAM', 388, 1312], ['WALK', 170, 204]]"
614,True,3,2014,364.11630826669784,1,1464,252,"[['WALK', 41, 40], ['TRAM', 582, 2261], ['WALK', 188, 246], ['TRAM', 882, 3226], ['WALK', 69, 76]]"
615,True,3,2011,1420.3602631399785,0,581,242,"[['WALK', 556, 661], ['SUBWAY', 581, 6274], ['WALK', 632, 758]]"
616,True,3,2185,1146.150045105746,1,1076,189,"[['WALK', 626, 768], ['SUBWAY', 254, 3414], ['WALK', 219, 287], ['BUS', 822, 4481], ['WALK', 75, 89]]"
617,True,3,1410,910.1313082570176,0,642,2,"[['WALK', 531, 618], ['BUS', 642, 3597], ['WALK', 235, 291]]"
618,True,3,1387,1108.5329999919334,0,494,2,"[['WALK', 552, 693], ['TRAM', 494, 2130], ['WALK', 339, 414]]"
619,True,3,1089,539.4999699139064,0,623,2,"[['WALK', 51, 67], ['TRAM', 623, 2238], ['WALK', 413, 472]]"
620,True,3,677,364.21987969273397,0,360,2,"[['WALK', 43, 35], ['BUS', 360, 2140], ['WALK', 272, 328]]"
621,True,3,1225,912.5727593903081,0,480,2,"[['WALK', 240, 301], ['BUS', 480, 2761], ['WALK', 503, 610]]"
622,True,3,2369,1176.8433608927576,0,1425,2,"[['WALK', 454, 574], ['BUS', 1425, 8339], ['WALK', 488, 602]]"
623,True,3,2134,1542.344436079757,0,908,2,"[['WALK', 523, 669], ['TRAM', 908, 3608], ['WALK', 701, 872]]"
624,True,3,1531,902.3237894683343,0,802,2,"[['WALK', 493, 618], ['TRAM', 802, 3414], ['WALK', 234, 283]]"
625,True,3,2444,785.9253383382705,0,1798,2,"[['WALK', 444, 535], ['TRAM', 1798, 7333], ['WALK', 200, 250]]"
626,True,3,2105,694.1066165269423,0,1515,2,"[['WALK', 227, 268], ['BUS', 1515, 7232], ['WALK', 361, 425]]"
627,True,1,674,845.8647443561349,0,0,0,"[['WALK', 674, 845]]"
628,True,3,1831,865.1133308211843,0,1134,2,"[['WALK', 152, 179], ['TRAM', 1134, 3804], ['WALK', 543, 685]]"
629,True,3,1828,593.2696165350093,0,1337,2,"[['WALK', 302, 374], ['BUS', 1337, 6931], ['WALK', 187, 219]]"
630,True,3,3069,967.7171202927457,1,1984,315,"[['WALK', 333, 410], ['BUS', 540, 2078], ['WALK', 152, 199], ['SUBWAY', 1444, 14666], ['WALK', 285, 357]]"
631,True,3,1401,1150.7159999887065,0,222,242,"[['WALK', 435, 529], ['SUBWAY', 222, 2032], ['WALK', 502, 620]]"
632,True,3,879,711.7361353317592,0,300,2,"[['WALK', 360, 441], ['BUS', 300, 1039], ['WALK', 217, 270]]"
633,True,3,688,447.6902405967849,0,325,2,"[['WALK', 255, 311], ['TRAM', 325, 1398], ['WALK', 106, 136]]"
634,True,3,1568,578.2863608943708,0,1087,2,"[['WALK', 255, 306], ['TRAM', 1087, 4876], ['WALK', 224, 271]]"
635,True,3,2109,1125.373872170807,1,1169,36,"[['WALK', 338, 401], ['TRAM', 197, 2555], ['WALK', 394, 520], ['BUS', 972, 5239], ['WALK', 172, 203]]"
636,True,3,2056,594.8497142781084,1,1371,193,"[['WALK', 162, 182], ['TRAM', 697, 2664], ['TRAM', 674, 2592], ['WALK', 330, 411]]"
637,True,3,439,142.6646390894956,0,293,2,"[['WALK', 21, 16], ['TRAM', 293, 1041], ['WALK', 123, 126]]"
638,True,3,907,1005.31893984072,0,95,2,"[['WALK', 174, 221], ['BUS', 95, 455], ['WALK', 636, 783]]"
639,True,3,1144,1141.5105789286024,0,170,2,"[['WALK', 728, 861], ['TRAM', 170, 717], ['WALK', 244, 279]]"
640,True,3,1314,1143.8734736732565,0,374,2,"[['WALK', 522, 638], ['TRAM', 374, 1427], ['WALK', 416, 504]]"
641,True,3,1881,1333.5318796814404,0,525,242,"[['WALK', 515, 615], ['SUBWAY', 525, 4867], ['WALK', 599, 717]]"
642,True,3,1087,780.9038195447478,0,461,2,"[['WALK', 60, 76], ['TRAM', 461, 2070], ['WALK', 564, 703]]"
643,True,3,1695,1267.3505939740696,0,677,2,"[['WALK', 730, 917], ['BUS', 677, 2991], ['WALK', 286, 349]]"
644,True,3,1201,499.2930300667331,0,774,2,"[['WALK', 172, 204], ['TRAM', 774, 3098], ['WALK', 253, 294]]"
645,True,3,1649,1531.629315777331,0,402,2,"[['WALK', 825, 1018], ['TRAM', 402, 1775], ['WALK', 420, 512]]"
646,True,3,2325,874.9885939805229,2,1408,229,"[['WALK', 94, 100], ['BUS', 474, 2978], ['WALK', 125, 163], ['SUBWAY', 107, 1727], ['WALK', 219, 287], ['BUS', 827, 4198], ['WALK', 250, 322]]"
647,True,3,1388,889.7579097659201,0,658,2,"[['WALK', 475, 593], ['TRAM', 658, 2155], ['WALK', 253, 296]]"
648,True,3,2909,526.9478270618343,1,2438,36,"[['WALK', 256, 313], ['BUS', 1020, 4662], ['WALK', 86, 111], ['BUS', 1418, 7009], ['WALK', 93, 102]]"
649,True,3,856,733.3662180310049,0,222,2,"[['WALK', 342, 397], ['TRAM', 222, 945], ['WALK', 290, 335]]"
650,True,3,1572,1076.3757894667212,0,725,2,"[['WALK', 300, 368], ['TRAM', 725, 2576], ['WALK', 545, 707]]"
801,True,3,1404,1140.1985563741166,0,435,2,"[['WALK', 784, 928], ['TRAM', 435, 1361], ['WALK', 183, 210]]"
802,True,3,660,486.31708269924593,0,246,2,"[['WALK', 339, 408], ['BUS', 246, 1162], ['WALK', 73, 77]]"
803,True,3,1692,894.3588270618345,1,929,41,"[['WALK', 366, 452], ['TRAM', 347, 1392], ['WALK', 99, 128], ['BUS', 582, 2416], ['WALK', 257, 313]]"
804,True,3,1428,1580.1508270569946,0,162,2,"[['WALK', 821, 1021], ['TRAM', 162, 779], ['WALK', 443, 557]]"
805,True,3,1983,942.8040826960196,0,1208,2,"[['WALK', 164, 197], ['TRAM', 1208, 4619], ['WALK', 609, 745]]"
806,True,3,1336,876.6646691546154,0,337,242,"[['WALK', 502, 598], ['SUBWAY', 337, 3575], ['WALK', 255, 278]]"
807,True,3,1395,1164.4499548781198,0,453,2,"[['WALK', 616, 770], ['BUS', 453, 2403], ['WALK', 324, 393]]"
808,True,3,2237,802.8824661593968,0,1583,2,"[['WALK', 38, 35], ['TRAM', 1583, 6275], ['WALK', 614, 767]]"
809,True,3,1958,1120.669195479745,2,836,230,"[['WALK', 390, 476], ['BUS', 216, 1027], ['WALK', 112, 146], ['SUBWAY', 437, 4308], ['WALK', 229, 301], ['BUS', 183, 1199], ['WALK', 161, 195]]"
810,True,3,775,380.0706917268487,0,462,2,"[['WALK', 91, 109], ['TRAM', 462, 1474], ['WALK', 220, 270]]"
811,True,3,1989,458.305533830923,1,1380,243,"[['WALK', 121, 159], ['BUS', 420, 1717], ['WALK', 119, 154], ['TRAM', 960, 3975], ['WALK', 126, 143]]"
812,True,3,1277,889.2451729188052,0,522,2,"[['WALK', 521, 619], ['TRAM', 522, 1768], ['WALK', 232, 269]]"
813,True,3,1179,898.1629849529197,0,435,2,"[['WALK', 523, 632], ['TRAM', 435, 1361], ['WALK', 219, 265]]"
814,True,3,1817,875.0082255513187,0,1080,2,"[['WALK', 98, 116], ['BUS', 1080, 4400], ['WALK', 637, 758]]"
815,True,3,1108,968.2931954732916,0,290,2,"[['WALK', 154, 183], ['TRAM', 290, 1367], ['WALK', 662, 784]]"
816,True,3,1752,525.8767368342083,2,1204,104,"[['WALK', 353, 422], ['TRAM', 402, 1762], ['WALK', 51, 64], ['TRAM', 522, 1773], ['TRAM', 280, 1207], ['WALK', 40, 38]]"
817,True,3,786,828.8631879578186,0,95,2,"[['WALK', 191, 238], ['TRAM', 95, 492], ['WALK', 498, 590]]"
818,True,3,1160,875.2576315675691,0,436,2,"[['WALK', 702, 850], ['TRAM', 436, 1460], ['WALK', 20, 24]]"
819,True,3,518,236.3505263089964,0,308,2,"[['WALK', 159, 184], ['TRAM', 308, 1411], ['WALK', 49, 51]]"
820,True,3,1333,1417.3618571350207,0,200,2,"[['WALK', 655, 828], ['TRAM', 200, 866], ['WALK', 476, 588]]"
821,True,3,2082,1195.3032932115511,0,1070,2,"[['WALK', 465, 533], ['TRAM', 1070, 4266], ['WALK', 545, 660]]"
822,True,3,757,878.1818045041211,0,44,2,"[['WALK', 693, 860], ['BUS', 44, 337], ['WALK', 18, 17]]"
823,True,3,2310,381.54412781305916,1,1633,356,"[['WALK', 81, 104], ['BUS', 451, 1919], ['WALK', 84, 108], ['TRAM', 1182, 3969], ['WALK', 156, 167]]"
824,True,3,1808,705.7428721627406,1,854,318,"[['WALK', 439, 483], ['SUBWAY', 609, 5713], ['WALK', 44, 54], ['SUBWAY', 245, 3410], ['WALK', 153, 166]]"
825,True,3,1955,1044.2608496147077,0,1110,2,"[['WALK', 447, 546], ['TRAM', 1110, 4252], ['WALK', 396, 497]]"
826,True,3,983,579.5590526292863,0,522,2,"[['WALK', 255, 320], ['TRAM', 522, 1753], ['WALK', 204, 258]]"
827,True,3,2299,700.2901503707724,1,1718,20,"[['WALK', 403, 499], ['BUS', 771, 3828], ['BUS', 947, 4913], ['WALK', 158, 200]]"
828,True,3,2028,760.6250526163797,0,1375,2,"[['WALK', 330, 391], ['TRAM', 1375, 6364], ['WALK', 321, 369]]"
829,True,3,1071,912.3915939740692,0,311,2,"[['WALK', 321, 387], ['TRAM', 311, 1303], ['WALK', 437, 524]]"
830,True,3,1584,999.7968721724208,0,774,2,"[['WALK', 357, 438], ['TRAM', 774, 2736], ['WALK', 451, 561]]"
831,True,3,976,797.2553233008708,0,325,2,"[['WALK', 85, 93], ['TRAM', 325, 1398], ['WALK', 564, 703]]"
832,True,3,951,435.2829849545334,0,582,2,"[['WALK', 318, 375], ['BUS', 582, 2830], ['WALK', 49, 59]]"
833,True,3,1241,883.9009172846208,0,519,2,"[['WALK', 547, 682], ['TRAM', 519, 2034], ['WALK', 173, 200]]"
834,True,3,1106,1341.7851654065585,0,44,2,"[['WALK', 855, 1094], ['BUS', 44, 298], ['WALK', 205, 247]]"
835,True,3,1494,373.25609773503237,0,1155,2,"[['WALK', 283, 316], ['TRAM', 1155, 3806], ['WALK', 54, 56]]"
836,True,3,641,125.80139849271063,0,522,2,"[['WALK', 45, 43], ['TRAM', 522, 1753], ['WALK', 72, 82]]"
837,True,3,2237,889.5588120195946,0,1506,2,"[['WALK', 233, 276], ['TRAM', 1506, 5951], ['WALK', 496, 613]]"
838,True,3,1799,1100.6202857041444,1,898,2,"[['WALK', 314, 380], ['TRAM', 556, 4302], ['TRAM', 342, 1212], ['WALK', 585, 719]]"
839,True,3,2230,650.5708120244346,1,1624,85,"[['WALK', 85, 101], ['BUS', 757, 4617], ['WALK', 79, 102], ['TRAM', 867, 4474], ['WALK', 357, 446]]"
840,True,3,2448,545.3015563821829,1,1781,200,"[['WALK', 254, 299], ['TRAM', 837, 3505], ['TRAM', 944, 3513], ['WALK', 213, 246]]"
841,True,3,848,745.0192105155318,0,222,2,"[['WALK', 420, 485], ['TRAM', 222, 982], ['WALK', 204, 258]]"
842,True,3,791,663.407676686222,0,260,2,"[['WALK', 277, 343], ['BUS', 260, 1367], ['WALK', 252, 319]]"
843,True,1,201,255.1069774422868,0,0,0,"[['WALK', 201, 255]]"
844,True,3,1213,762.9147593903082,0,587,2,"[['WALK', 347, 416], ['TRAM', 587, 2225], ['WALK', 277, 345]]"
845,True,3,1522,1254.1449323171805,0,240,242,"[['WALK', 75, 84], ['SUBWAY', 240, 2093], ['WALK', 965, 1168]]"
846,True,3,1893,1213.540240595172,1,639,282,"[['WALK', 127, 155], ['BUS', 409, 2615], ['WALK', 125, 163], ['SUBWAY', 230, 2836], ['WALK', 720, 894]]"
847,True,3,1135,543.261060146373,0,695,2,"[['WALK', 103, 131], ['TRAM', 695, 2614], ['WALK', 335, 412]]"
848,True,3,868,842.2923232944178,0,161,2,"[['WALK', 477, 575], ['BUS', 161, 851], ['WALK', 228, 266]]"
849,True,3,1228,750.1051654017186,0,600,2,"[['WALK', 294, 346], ['BUS', 600, 2892], ['WALK', 332, 403]]"
850,True,3,899,618.0631653984917,0,362,2,"[['WALK', 279, 311], ['TRAM', 362, 1565], ['WALK', 256, 305]]"
651,True,3,979,570.0884736764834,0,495,2,"[['WALK', 170, 220], ['BUS', 495, 2294], ['WALK', 312, 348]]"
652,True,3,1595,799.070819536681,1,790,144,"[['WALK', 275, 300], ['SUBWAY', 203, 2134], ['WALK', 151, 198], ['TRAM', 587, 2225], ['WALK', 235, 299]]"
653,True,3,825,682.9449097675338,0,270,2,"[['WALK', 108, 109], ['BUS', 270, 1456], ['WALK', 445, 573]]"
654,True,3,2144,847.5976090130823,1,1406,43,"[['WALK', 160, 194], ['TRAM', 997, 4038], ['WALK', 54, 68], ['BUS', 409, 2012], ['WALK', 481, 583]]"
655,True,3,2385,1292.1925563789564,0,1334,2,"[['WALK', 725, 880], ['TRAM', 1334, 5123], ['WALK', 324, 411]]"
656,True,3,1161,682.2565563854098,0,609,2,"[['WALK', 286, 351], ['BUS', 609, 2993], ['WALK', 264, 330]]"
657,True,3,629,620.5850375854329,0,110,2,"[['WALK', 306, 364], ['TRAM', 110, 509], ['WALK', 211, 256]]"
658,True,3,1672,1542.5785789350555,0,423,2,"[['WALK', 902, 1113], ['TRAM', 423, 1753], ['WALK', 345, 428]]"
659,True,3,1254,964.3977142732684,0,454,2,"[['WALK', 505, 599], ['TRAM', 454, 1480], ['WALK', 293, 364]]"
660,True,3,1719,905.6296917155553,1,659,312,"[['WALK', 307, 358], ['SUBWAY', 437, 4308], ['WALK', 229, 301], ['BUS', 222, 1615], ['WALK', 212, 245]]"
661,True,3,952,641.3310300715731,0,193,242,"[['WALK', 157, 192], ['SUBWAY', 193, 1858], ['WALK', 360, 448]]"
662,True,3,1361,599.6414736764832,0,854,2,"[['WALK', 28, 25], ['TRAM', 854, 2800], ['WALK', 477, 573]]"
663,True,3,2251,758.0689999919331,1,1571,56,"[['WALK', 193, 239], ['TRAM', 312, 1293], ['BUS', 1259, 6021], ['WALK', 431, 518]]"
664,True,3,2380,732.1394436016833,0,1782,2,"[['WALK', 405, 501], ['TRAM', 1782, 6950], ['WALK', 191, 230]]"
665,True,3,685,456.37175187160807,0,290,2,"[['WALK', 225, 262], ['TRAM', 290, 1367], ['WALK', 168, 193]]"
666,True,3,1400,1108.8941052505056,0,489,2,"[['WALK', 271, 320], ['BUS', 489, 2494], ['WALK', 638, 788]]"
667,True,3,1511,333.44092480654706,1,1212,20,"[['WALK', 159, 187], ['TRAM', 770, 2555], ['TRAM', 442, 1595], ['WALK', 120, 145]]"
668,True,3,1727,774.8211127740457,0,1089,2,"[['WALK', 423, 519], ['TRAM', 1089, 4727], ['WALK', 213, 254]]"
669,True,3,1467,905.8636315675689,0,720,2,"[['WALK', 569, 709], ['BUS', 720, 5742], ['WALK', 176, 196]]"
670,True,3,602,523.6703458585843,0,168,2,"[['WALK', 161, 199], ['TRAM', 168, 689], ['WALK', 271, 323]]"
671,True,3,1185,876.3494060033437,0,462,2,"[['WALK', 252, 308], ['TRAM', 462, 2022], ['WALK', 469, 567]]"
672,True,3,3726,1694.7351503707723,3,1801,611,"[['WALK', 358, 445], ['FERRY', 420, 366], ['WALK', 331, 436], ['BUS', 360, 2941], ['WALK', 230, 302], ['RAIL', 360, 7452], ['WALK', 270, 355], ['TRAM', 661, 3237], ['WALK', 125, 154]]"
673,True,3,1809,1170.1019774326069,0,857,2,"[['WALK', 426, 524], ['TRAM', 857, 3361], ['WALK', 524, 645]]"
674,True,3,701,283.84046615939684,0,453,2,"[['WALK', 168, 197], ['TRAM', 453, 1861], ['WALK', 78, 85]]"
675,True,3,2169,683.8162631480445,1,1584,20,"[['WALK', 376, 456], ['TRAM', 942, 3779], ['TRAM', 642, 2607], ['WALK', 189, 226]]"
676,True,3,2143,822.167413528497,1,1221,261,"[['WALK', 243, 302], ['BUS', 1015, 5072], ['BUS', 206, 1288], ['WALK', 418, 519]]"
677,True,1,560,697.725308266698,0,0,0,"[['WALK', 560, 697]]"
678,True,3,1419,687.9033233008709,0,852,2,"[['WALK', 414, 521], ['TRAM', 852, 3622], ['WALK', 151, 166]]"
679,True,1,455,586.5565864650495,0,0,0,"[['WALK', 455, 586]]"
680,True,3,1867,1012.4592932260713,1,700,353,"[['WALK', 435, 529], ['SUBWAY', 135, 1265], ['WALK', 239, 313], ['TRAM', 565, 2863], ['WALK', 140, 169]]"
681,True,3,1953,1336.1580902131054,1,453,425,"[['WALK', 490, 592], ['SUBWAY', 107, 1727], ['WALK', 223, 292], ['BUS', 346, 2015], ['WALK', 362, 450]]"
682,True,3,1484,515.878345856971,0,1042,2,"[['WALK', 220, 254], ['TRAM', 1042, 3821], ['WALK', 220, 260]]"
683,True,3,904,577.0240902179459,0,422,2,"[['WALK', 142, 173], ['TRAM', 422, 1460], ['WALK', 338, 403]]"
684,True,3,2048,931.7350451089728,1,1162,154,"[['WALK', 481, 616], ['TRAM', 367, 1345], ['WALK', 168, 219], ['TRAM', 795, 2883], ['WALK', 83, 95]]"
