#time	id	x[m]	y[m]	speed[m/s]	heading	acc[m/s^2]
29.00	11163	110.32	2.00	13.65		0.00	0.24
29.00	11219	80.39	0.00	13.46		0.00	0.24
29.00	11330	22.80	1.00	12.80		0.00	-0.03
30.00	10631	672.90	0.00	13.30		0.00	-0.14
30.00	10632	667.72	1.00	14.86		0.00	-0.10
30.00	10778	642.31	2.00	11.31		0.00	0.03
30.00	10633	628.86	1.00	14.05		0.00	-0.05
30.00	10634	586.43	0.00	13.95		0.00	-0.11
30.00	10635	573.71	1.00	14.62		0.00	0.14
30.00	10636	510.02	2.00	13.74		0.00	0.13
30.00	10637	464.34	0.00	12.90		0.00	0.05
30.00	10638	447.08	1.00	13.88		0.00	0.11
30.00	10656	428.12	2.00	15.66		0.00	0.05
30.00	10732	377.49	0.00	15.49		0.00	0.16
30.00	10814	280.99	1.00	11.92		0.00	0.01
30.00	10915	225.68	2.00	11.30		0.00	-0.16
30.00	10996	213.34	0.00	14.17		0.00	0.22
30.00	11057	173.64	1.00	12.60		0.00	0.10
30.00	11163	124.07	2.00	13.86		0.00	0.23
30.00	11219	93.88	0.00	13.57		0.00	0.31
30.00	11330	35.63	1.00	12.86		0.00	0.24
31.00	10631	686.11	0.00	13.18		0.00	0.09
31.00	10632	682.58	1.00	14.78		0.00	-0.20
31.00	10778	653.69	2.00	11.43		0.00	0.11
31.00	10633	642.92	1.00	14.07		0.00	-0.06
31.00	10634	600.31	0.00	13.79		0.00	-0.14
31.00	10635	588.38	1.00	14.72		0.00	0.13
31.00	10636	523.73	2.00	13.70		0.00	-0.13
31.00	10637	477.26	0.00	12.90		0.00	-0.04
31.00	10638	460.90	1.00	13.79		0.00	-0.16
31.00	10656	443.88	2.00	15.80		0.00	-0.09
31.00	10732	392.98	0.00	15.49		0.00	-0.07
31.00	10814	292.90	1.00	11.91		0.00	-0.02
31.00	10915	236.91	2.00	11.20		0.00	0.00
31.00	10996	227.58	0.00	14.28		0.00	-0.00
31.00	11057	186.26	1.00	12.62		0.00	-0.10
31.00	11163	137.97	2.00	13.97		0.00	0.20
31.00	11219	107.53	0.00	13.73		0.00	0.08
31.00	11330	48.52	1.00	12.93		0.00	0.29
31.00	11411	7.51	2.00	12.61		0.00	0.48
